,0,1
228.0,0.973,1.998
231.0,0.84,1.92
232.0,1.336,2.005
233.0,1.589,3.091
244.0,2.132,2.1
245.0,1.536,1.763
246.0,1.865,1.432
247.0,2.112,2.18
248.0,1.108,2.342
249.0,1.765,1.375
273.0,1.476,1.323
274.0,1.171,1.173
8.0,1.981,3.302
9.0,0.811,2.134
12.0,2.527,3.069
13.0,2.476,3.014
14.0,2.093,3.274
15.0,2.305,2.591
27.0,1.923,2.108
28.0,1.298,2.411
33.0,2.515,2.275
45.0,2.056,2.39
46.0,1.917,2.324
50.0,1.251,2.871
51.0,2.703,2.74
52.0,2.342,3.128
53.0,3.585,2.48
54.0,2.07,2.209
61.0,2.323,1.838
62.0,1.978,2.365
63.0,1.763,2.438
64.0,3.157,2.805
77.0,1.462,1.697
83.0,0.796,2.373
87.0,2.603,2.482
88.0,2.088,2.691
89.0,2.215,3.044
100.0,2.49,2.78
101.0,2.193,2.18
107.0,2.307,3.481
108.0,2.667,2.292
109.0,2.096,2.817
110.0,1.552,1.862
111.0,2.981,2.752
128.0,2.19,2.361
131.0,1.151,3.44
146.0,1.057,3.078
147.0,1.552,2.512
148.0,2.524,3.137
149.0,3.105,2.508
150.0,2.727,3.416
151.0,2.194,2.05
170.0,1.916,3.396
171.0,1.523,2.55
176.0,2.023,3.705
177.0,2.665,3.297
178.0,1.755,2.784
179.0,2.526,2.395
189.0,2.294,2.785
190.0,0.64,2.227
191.0,2.104,2.614
192.0,2.61,2.89
193.0,2.635,2.556
203.0,3.044,3.183
204.0,2.815,2.954
205.0,1.999,2.732
206.0,2.327,3.0
207.0,0.947,2.946
208.0,0.653,2.245
209.0,2.697,2.199
223.0,0.808,2.575
224.0,0.532,2.691
225.0,3.418,3.789
226.0,2.711,3.169
243.0,1.192,3.422
244.0,0.735,2.217
254.0,2.355,4.183
262.0,1.049,3.335
10.0,0.852,2.669
11.0,3.215,1.102
14.0,1.549,1.317
15.0,3.064,1.348
16.0,1.566,0.833
17.0,2.303,1.219
26.0,1.674,1.335
27.0,2.504,1.319
32.0,2.401,4.29
33.0,2.615,2.26
34.0,2.713,0.923
35.0,1.498,2.178
67.0,2.582,2.176
68.0,2.069,2.608
13.0,1.162,3.257
14.0,2.004,2.768
15.0,1.698,2.792
16.0,1.994,2.897
17.0,1.504,2.653
18.0,1.616,2.704
29.0,1.597,3.03
30.0,1.547,2.468
31.0,1.823,2.697
32.0,1.638,3.049
33.0,1.908,2.532
48.0,1.395,2.698
54.0,2.243,3.037
55.0,1.985,3.124
56.0,1.48,2.392
69.0,1.181,2.242
70.0,2.159,2.294
74.0,1.336,2.151
81.0,1.963,2.021
82.0,1.079,2.203
86.0,1.951,2.338
87.0,2.018,2.103
88.0,1.925,2.318
89.0,2.553,2.176
100.0,0.951,2.245
101.0,1.483,2.638
104.0,1.412,2.553
105.0,1.716,2.161
106.0,2.49,2.254
107.0,2.071,2.355
121.0,2.081,2.188
122.0,1.739,2.276
125.0,1.352,2.224
126.0,1.453,2.629
139.0,1.765,2.406
140.0,1.448,2.005
143.0,1.705,2.439
144.0,1.528,2.62
145.0,1.513,2.214
153.0,1.928,2.324
154.0,2.264,2.329
157.0,1.42,2.014
168.0,2.145,2.233
169.0,1.164,2.298
171.0,1.877,2.28
181.0,1.415,2.023
182.0,1.227,1.768
184.0,1.922,3.402
185.0,1.649,1.9
186.0,1.459,2.099
194.0,1.895,2.647
195.0,1.802,2.797
198.0,1.501,2.318
206.0,1.89,3.516
207.0,3.099,3.837
210.0,2.083,2.416
213.0,1.786,2.086
214.0,2.501,3.101
215.0,2.534,3.284
226.0,1.641,2.167
228.0,2.123,2.377
229.0,1.483,2.377
230.0,1.353,2.022
241.0,1.644,2.302
242.0,1.249,1.903
245.0,2.044,2.795
246.0,1.473,2.676
250.0,2.046,2.78
265.0,1.999,2.14
266.0,1.266,2.124
284.0,1.663,2.248
285.0,0.859,1.837
290.0,1.352,2.606
291.0,1.931,3.076
292.0,1.078,2.273
11.0,,
24.0,1.267,2.94
25.0,2.679,2.67
26.0,2.881,2.627
41.0,2.371,2.447
44.0,3.51,4.099
45.0,3.059,3.543
55.0,3.82,3.443
56.0,2.563,2.62
59.0,2.755,3.098
60.0,1.867,2.853
73.0,1.504,2.363
74.0,2.459,2.308
75.0,2.614,2.824
76.0,1.701,2.873
79.0,2.761,2.347
82.0,3.972,2.804
101.0,1.817,2.659
111.0,2.646,2.477
119.0,2.196,3.958
139.0,0.889,2.33
142.0,1.754,2.994
154.0,1.018,2.249
156.0,1.3,2.441
166.0,1.539,2.037
167.0,1.398,2.1
170.0,1.62,2.422
171.0,2.07,3.069
172.0,2.322,4.287
173.0,3.063,3.704
174.0,1.236,1.562
181.0,1.912,2.458
182.0,1.082,2.439
185.0,1.626,2.952
186.0,1.851,3.132
189.0,1.895,2.619
202.0,1.827,2.037
203.0,1.495,3.285
204.0,2.192,3.231
207.0,2.463,2.459
226.0,1.433,3.214
227.0,1.928,2.434
228.0,2.797,3.523
242.0,0.929,2.328
243.0,1.7,2.27
246.0,1.914,2.443
247.0,2.026,2.395
248.0,2.57,2.597
249.0,2.228,1.847
268.0,1.699,2.977
269.0,1.649,3.003
272.0,1.855,2.217
285.0,2.371,3.008
286.0,1.646,3.249
288.0,1.421,2.16
289.0,2.387,2.943
290.0,1.946,3.172
302.0,2.15,2.49
303.0,2.621,2.354
307.0,,2.38
308.0,,
22.0,3.09,2.861
30.0,1.422,3.382
31.0,1.104,2.508
32.0,1.242,1.966
42.0,1.104,1.88
43.0,0.596,1.865
45.0,2.751,3.178
46.0,2.232,3.589
57.0,1.157,3.158
58.0,2.334,2.767
60.0,2.201,3.398
68.0,1.708,2.83
69.0,2.681,2.084
70.0,3.416,2.714
82.0,3.183,2.432
83.0,3.318,2.313
84.0,0.758,2.339
90.0,1.474,2.671
91.0,2.076,2.654
92.0,2.089,2.298
100.0,2.528,2.137
107.0,1.399,2.262
108.0,0.737,1.792
115.0,2.361,3.692
116.0,3.107,3.67
117.0,2.456,2.515
131.0,1.38,1.998
132.0,1.661,2.819
133.0,0.865,2.115
134.0,2.773,1.666
135.0,2.113,2.17
147.0,2.57,3.239
151.0,1.461,3.035
152.0,0.911,2.188
164.0,2.51,2.89
165.0,2.861,2.458
166.0,0.761,2.286
183.0,2.013,2.025
184.0,0.572,2.647
186.0,1.818,3.232
189.0,3.334,3.508
190.0,0.577,2.144
204.0,1.95,2.845
205.0,2.205,1.957
213.0,1.878,2.004
214.0,1.789,2.424
218.0,2.47,2.818
229.0,1.84,2.334
231.0,2.109,2.431
244.0,2.813,2.41
245.0,1.534,1.86
253.0,2.335,2.918
254.0,1.195,2.676
264.0,1.595,2.159
269.0,1.671,3.132
281.0,1.103,3.582
282.0,1.557,2.919
284.0,1.294,1.977
285.0,1.631,2.827
13.0,0.904,2.014
16.0,0.993,1.376
17.0,2.756,2.535
31.0,1.888,2.948
32.0,1.498,1.627
36.0,2.29,3.097
37.0,1.577,1.923
47.0,1.717,2.213
51.0,1.234,1.772
52.0,1.773,1.801
53.0,2.607,1.636
54.0,2.669,1.75
55.0,1.609,2.022
65.0,0.611,1.789
68.0,1.245,2.747
79.0,1.422,2.274
81.0,1.074,1.469
82.0,1.355,2.036
85.0,1.157,2.497
96.0,1.199,1.712
97.0,2.075,1.893
99.0,0.799,1.446
100.0,1.497,1.67
113.0,1.712,3.174
114.0,1.46,2.472
117.0,2.421,1.508
126.0,1.435,2.056
127.0,1.815,2.378
129.0,1.664,2.527
130.0,1.329,1.991
131.0,2.833,2.494
132.0,1.53,3.094
142.0,1.606,1.969
143.0,1.297,2.167
145.0,1.105,1.814
157.0,0.858,2.098
158.0,1.597,2.761
166.0,0.886,2.699
13.0,2.521,2.286
14.0,1.004,1.852
15.0,2.176,2.176
16.0,2.185,1.302
17.0,2.46,2.284
34.0,1.138,2.518
35.0,1.838,2.078
36.0,2.626,1.681
37.0,1.426,2.851
38.0,2.172,2.014
50.0,1.895,2.825
51.0,1.306,2.71
54.0,2.421,2.065
70.0,1.983,2.431
73.0,2.474,2.291
74.0,1.455,2.181
84.0,1.138,1.9
86.0,2.039,2.028
87.0,2.74,2.871
99.0,0.659,2.526
100.0,1.216,2.383
102.0,1.774,1.807
103.0,1.53,2.312
104.0,0.86,2.64
105.0,1.099,2.335
106.0,1.732,2.687
120.0,2.056,2.915
121.0,1.356,1.968
123.0,1.429,2.375
12.0,1.473,2.018
13.0,2.707,2.612
14.0,2.581,3.134
15.0,2.083,1.802
16.0,1.84,2.098
29.0,1.917,2.638
41.0,1.669,1.49
42.0,2.685,2.656
45.0,1.157,2.005
46.0,2.539,1.738
47.0,1.753,4.51
48.0,3.174,1.879
49.0,1.923,1.72
58.0,3.005,1.282
59.0,1.962,2.637
60.0,2.985,2.212
61.0,2.918,1.417
62.0,2.677,1.9
63.0,2.644,1.792
75.0,2.239,1.671
76.0,1.818,1.373
78.0,2.377,3.051
79.0,0.97,2.288
80.0,2.105,1.523
93.0,2.416,2.613
94.0,1.766,2.636
97.0,2.92,2.16
98.0,1.679,2.555
99.0,1.444,2.48
100.0,2.388,1.517
109.0,2.641,2.405
112.0,2.24,1.414
113.0,1.867,2.109
114.0,1.481,2.625
123.0,0.944,0.962
124.0,1.375,2.414
125.0,2.131,1.849
126.0,1.233,2.693
127.0,4.169,2.566
128.0,3.507,2.616
139.0,2.582,1.894
140.0,2.559,2.744
143.0,2.176,1.741
144.0,2.546,1.703
145.0,2.06,2.197
146.0,1.27,1.219
147.0,2.029,1.965
160.0,2.586,1.348
161.0,1.217,2.921
164.0,3.089,1.65
165.0,3.138,2.594
166.0,2.188,2.673
175.0,1.417,2.239
176.0,1.344,1.501
178.0,3.154,3.77
179.0,3.038,1.838
180.0,1.325,2.975
181.0,2.384,2.402
192.0,1.639,2.376
193.0,1.657,1.734
194.0,0.874,2.008
195.0,1.637,1.35
196.0,1.66,1.341
197.0,1.239,2.006
198.0,2.605,1.978
199.0,1.6,2.381
207.0,2.423,1.178
208.0,0.955,1.568
212.0,1.597,2.463
213.0,0.623,1.562
214.0,1.303,2.813
215.0,1.279,1.564
216.0,0.937,2.063
224.0,0.927,3.324
225.0,1.163,2.665
226.0,1.223,1.926
227.0,1.517,3.27
228.0,1.669,2.714
12.0,2.254,2.781
13.0,2.666,3.355
16.0,4.237,3.426
17.0,1.081,1.629
18.0,2.594,1.53
19.0,3.347,1.988
20.0,1.013,1.827
36.0,2.86,1.999
37.0,1.755,2.157
38.0,2.249,2.066
39.0,3.036,2.142
40.0,1.949,1.266
41.0,3.17,2.468
42.0,2.963,1.636
57.0,1.839,1.539
58.0,1.432,2.93
61.0,2.06,1.746
62.0,2.064,2.008
63.0,3.704,3.714
75.0,1.809,1.89
77.0,2.487,2.977
78.0,1.198,2.619
79.0,3.231,1.705
80.0,1.954,2.814
81.0,3.599,2.724
91.0,1.96,2.374
92.0,1.786,1.59
93.0,1.431,2.26
94.0,1.333,2.202
104.0,1.579,1.743
105.0,1.63,1.715
108.0,2.454,1.773
109.0,1.224,1.873
110.0,1.878,1.438
111.0,3.005,1.488
123.0,1.95,1.855
126.0,1.928,2.305
127.0,1.311,1.672
128.0,1.795,1.984
129.0,2.142,3.544
147.0,1.363,1.294
148.0,1.156,2.794
150.0,2.326,2.432
151.0,1.005,2.501
152.0,1.419,2.856
160.0,3.411,2.829
161.0,1.048,2.923
162.0,0.906,3.971
166.0,1.077,3.497
188.0,1.3,2.403
11.0,1.449,2.279
12.0,2.563,2.632
13.0,3.41,2.448
14.0,2.902,3.012
22.0,1.725,1.865
23.0,1.937,2.269
24.0,2.158,2.079
25.0,1.343,1.504
26.0,2.286,2.755
27.0,1.832,2.603
28.0,2.675,1.622
29.0,2.119,3.11
40.0,1.723,2.073
41.0,1.991,1.601
44.0,3.101,3.067
45.0,1.78,3.121
46.0,2.202,4.169
55.0,2.264,2.462
56.0,2.62,2.382
59.0,1.919,1.596
60.0,1.319,0.905
61.0,1.688,1.839
71.0,0.887,2.443
72.0,1.69,2.524
76.0,2.515,2.623
77.0,2.156,2.338
78.0,1.033,1.87
88.0,1.356,1.232
89.0,3.443,1.855
92.0,1.282,0.83
93.0,2.041,1.819
94.0,2.598,2.261
95.0,2.074,2.238
102.0,2.673,3.228
103.0,2.416,2.741
106.0,0.789,1.94
107.0,1.931,1.641
108.0,2.054,2.537
119.0,2.02,1.575
120.0,2.101,1.331
121.0,1.603,1.502
122.0,0.633,1.143
123.0,0.829,1.164
146.0,2.049,2.507
147.0,2.043,2.729
148.0,1.795,3.074
149.0,,3.467
150.0,,
